snapped_at,price,5ma
2019-12-11 00:00:00 UTC,7233.9504871714,7422.75421850351
2019-12-12 00:00:00 UTC,7197.42682588083,7356.05501759869
2019-12-13 00:00:00 UTC,7200.7070180298,7297.4873902933
2019-12-14 00:00:00 UTC,7247.35027701092,7245.29431186766
2019-12-15 00:00:00 UTC,7081.74025526573,7192.23497267174
2019-12-16 00:00:00 UTC,7108.56302177805,7167.15747959307
2019-12-17 00:00:00 UTC,6901.03691533609,7107.87949748412
2019-12-18 00:00:00 UTC,6627.16251455314,6993.17059678878
2019-12-19 00:00:00 UTC,7274.7685037925,6998.6542421451
2019-12-20 00:00:00 UTC,7152.55869163288,7012.81792941853
2019-12-21 00:00:00 UTC,7185.43917963076,7028.19316098907
2019-12-22 00:00:00 UTC,7141.55485704626,7076.29674933111
2019-12-23 00:00:00 UTC,7488.19617460147,7248.50348134077
2019-12-24 00:00:00 UTC,7335.20761617702,7260.59130381768
2019-12-25 00:00:00 UTC,7266.60819662888,7283.40120481688
2019-12-26 00:00:00 UTC,7204.1848756886,7287.15034402844
2019-12-27 00:00:00 UTC,7208.48930789215,7300.53723419762
2019-12-28 00:00:00 UTC,7247.62371236525,7252.42274175038
2019-12-29 00:00:00 UTC,7307.88752268333,7246.95872305164
2019-12-30 00:00:00 UTC,7394.02928553099,7272.44294083207
2019-12-31 00:00:00 UTC,7240.42891225182,7279.69174814471
2020-01-01 00:00:00 UTC,7195.15389543003,7277.02466565228
2020-01-02 00:00:00 UTC,7193.7546679601,7266.25085677126
2020-01-03 00:00:00 UTC,6963.85335398349,7197.44402303129
2020-01-04 00:00:00 UTC,7300.34693530511,7178.70755298611
2020-01-05 00:00:00 UTC,7351.37705316663,7200.89718116907
2020-01-06 00:00:00 UTC,7349.97224805063,7231.86085169319
2020-01-07 00:00:00 UTC,7734.67551578529,7340.04502125823
2020-01-08 00:00:00 UTC,8147.41523763637,7576.75739798881
2020-01-09 00:00:00 UTC,8045.78912459297,7725.84583584638
2020-01-10 00:00:00 UTC,7832.79564384039,7822.12955398113
2020-01-11 00:00:00 UTC,8180.51316980381,7988.23773833177
2020-01-12 00:00:00 UTC,8012.08578181453,8043.71979153761
2020-01-13 00:00:00 UTC,8171.40118532094,8048.51698107453
2020-01-14 00:00:00 UTC,8110.64796450377,8061.48874905669
2020-01-15 00:00:00 UTC,8801.87121313775,8255.30386291616
2020-01-16 00:00:00 UTC,8820.85010599613,8383.37125015462
2020-01-17 00:00:00 UTC,8720.91950137424,8525.13799406657
2020-01-18 00:00:00 UTC,8902.56899522533,8671.37155604744
2020-01-19 00:00:00 UTC,8906.90267515107,8830.6224981769
2020-01-20 00:00:00 UTC,8690.38056954462,8808.32436945828
2020-01-21 00:00:00 UTC,8631.25395433376,8770.40513912581
2020-01-22 00:00:00 UTC,8724.81862293147,8771.18496343725
2020-01-23 00:00:00 UTC,8665.4369140969,8723.75854721157
2020-01-24 00:00:00 UTC,8415.95602733554,8625.56921764846
2020-01-25 00:00:00 UTC,8432.09667578942,8573.91243889742
2020-01-26 00:00:00 UTC,8348.66566507933,8517.39478104653
2020-01-27 00:00:00 UTC,8595.72829849312,8491.57671615886
2020-01-28 00:00:00 UTC,8879.33554871455,8534.35644308239
2020-01-29 00:00:00 UTC,9320.80585386847,8715.32640838898
2020-01-30 00:00:00 UTC,9276.89382108649,8884.28583744839
2020-01-31 00:00:00 UTC,9509.80513557522,9116.51373154757
2020-02-01 00:00:00 UTC,9308.06028556478,9258.9801289619
2020-02-02 00:00:00 UTC,9363.22420680057,9355.75786057911
2020-02-03 00:00:00 UTC,9338.4166319394,9359.28001619329
2020-02-04 00:00:00 UTC,9308.91270229121,9365.68379243424
2020-02-05 00:00:00 UTC,9179.95928107711,9299.71462153462
2020-02-06 00:00:00 UTC,9592.18387389791,9356.53933920124
2020-02-07 00:00:00 UTC,9744.63657815939,9432.821813473
2020-02-08 00:00:00 UTC,9799.44845582468,9525.02817825006
2020-02-09 00:00:00 UTC,9890.70165819487,9641.38596943079
2020-02-10 00:00:00 UTC,10148.3797191318,9835.07005704173
2020-02-11 00:00:00 UTC,9890.12122401997,9894.65752706614
2020-02-12 00:00:00 UTC,10226.9257692153,9991.11536527733
2020-02-13 00:00:00 UTC,10328.8975658364,10097.0051872797
2020-02-14 00:00:00 UTC,10221.2603092016,10163.116917481
2020-02-15 00:00:00 UTC,10320.157140514,10197.4724017575
2020-02-16 00:00:00 UTC,9894.13612378916,10198.2753817113
2020-02-17 00:00:00 UTC,9943.67360257874,10141.624948384
2020-02-18 00:00:00 UTC,9723.6050264225,10020.5664405012
2020-02-19 00:00:00 UTC,10133.8174170847,10003.0778620778
2020-02-20 00:00:00 UTC,9618.40924825041,9862.7282836251
2020-02-21 00:00:00 UTC,9608.16918128246,9805.53489512376
2020-02-22 00:00:00 UTC,9673.01180027035,9751.40253466208
2020-02-23 00:00:00 UTC,9658.60605837547,9738.40274105267
2020-02-24 00:00:00 UTC,9946.71612346752,9700.98248232924
2020-02-25 00:00:00 UTC,9670.9608064677,9711.4927939727
2020-02-26 00:00:00 UTC,9345.34270173485,9658.92749806318
2020-02-27 00:00:00 UTC,8801.6571294725,9484.65656390361
2020-02-28 00:00:00 UTC,8781.17528220236,9309.17040866899
2020-02-29 00:00:00 UTC,8717.33143135942,9063.29347024737
2020-03-01 00:00:00 UTC,8552.98911858164,8839.69913267015
2020-03-02 00:00:00 UTC,8567.80224867923,8684.19104205903
2020-03-03 00:00:00 UTC,8905.87610426219,8705.03483701697
2020-03-04 00:00:00 UTC,8756.71857674255,8700.14349592501
2020-03-05 00:00:00 UTC,8758.64699319192,8708.40660829151
2020-03-06 00:00:00 UTC,9038.87032323343,8805.58284922186
2020-03-07 00:00:00 UTC,9135.84506603321,8919.19141269266
2020-03-08 00:00:00 UTC,8902.20195010789,8918.4565818618
2020-03-09 00:00:00 UTC,8041.36553807184,8775.38597412766
2020-03-10 00:00:00 UTC,7921.33200691072,8607.92297687142
2020-03-11 00:00:00 UTC,7906.73152851063,8381.49521792686
2020-03-12 00:00:00 UTC,7935.52204017055,8141.43061275432
2020-03-13 00:00:00 UTC,5142.99045901832,7389.58831453641
2020-03-14 00:00:00 UTC,5542.81954237315,6889.87911539667
2020-03-15 00:00:00 UTC,5214.18911238392,6348.45053649131
2020-03-16 00:00:00 UTC,5397.93335743919,5846.69090227702
2020-03-17 00:00:00 UTC,5032.50135148772,5266.08676454046
2020-03-18 00:00:00 UTC,5389.41577503409,5315.37182774362
2020-03-19 00:00:00 UTC,5376.28074784544,5282.06406883807
2020-03-20 00:00:00 UTC,6170.20060023768,5473.26636640882
2020-03-21 00:00:00 UTC,6195.60350525763,5632.80039597251
2020-03-22 00:00:00 UTC,6145.7708912524,5855.45430392545
2020-03-23 00:00:00 UTC,5859.64743029939,5949.50063497851
2020-03-24 00:00:00 UTC,6456.34748596342,6165.5139826021
2020-03-25 00:00:00 UTC,6730.17378237119,6277.50861902881
2020-03-26 00:00:00 UTC,6695.90061839772,6377.56804165682
2020-03-27 00:00:00 UTC,6765.56207892991,6501.52627919233
2020-03-28 00:00:00 UTC,6397.8263283256,6609.16205879757
2020-03-29 00:00:00 UTC,6255.00039869363,6568.89264134361
2020-03-30 00:00:00 UTC,5915.3371547919,6405.92531582776
2020-03-31 00:00:00 UTC,6403.14123556522,6347.37343926126
2020-04-01 00:00:00 UTC,6421.70541388854,6278.60210625298
2020-04-02 00:00:00 UTC,6640.79766631013,6327.19637384989
2020-04-03 00:00:00 UTC,6807.89701789057,6437.77569768927
2020-04-04 00:00:00 UTC,6732.85201839461,6601.27867040981
2020-04-05 00:00:00 UTC,6859.42492372194,6692.53540804116
2020-04-06 00:00:00 UTC,6788.04827260592,6765.80397978463
2020-04-07 00:00:00 UTC,7297.6355582895,6897.17155818051
2020-04-08 00:00:00 UTC,7196.78220244205,6974.9485950908
2020-04-09 00:00:00 UTC,7342.29160114802,7096.83651164149
2020-04-10 00:00:00 UTC,7294.48887512155,7183.84930192141
2020-04-11 00:00:00 UTC,6864.6942570065,7199.17849880153
2020-04-12 00:00:00 UTC,6878.78121258985,7115.4076296616
2020-04-13 00:00:00 UTC,6913.1587874691,7058.68294666701
2020-04-14 00:00:00 UTC,6857.53853751148,6961.7323339397
2020-04-15 00:00:00 UTC,6860.17853570111,6874.87026605561
2020-04-16 00:00:00 UTC,6629.43173803129,6827.81776226057
2020-04-17 00:00:00 UTC,7059.92622475854,6864.0467646943
2020-04-18 00:00:00 UTC,7035.26150398923,6888.46730799833
2020-04-19 00:00:00 UTC,7242.51092949298,6965.46178639463
2020-04-20 00:00:00 UTC,7127.51194968915,7018.92846919224
2020-04-21 00:00:00 UTC,6856.45627835471,7064.33337725692
2020-04-22 00:00:00 UTC,6842.0385976346,7020.75585183213
2020-04-23 00:00:00 UTC,7109.99529118178,7035.70260927064
2020-04-24 00:00:00 UTC,7382.79314411669,7063.75905219539
2020-04-25 00:00:00 UTC,7495.39358749861,7137.33537975728
2020-04-26 00:00:00 UTC,7538.55768727984,7273.7556615423
2020-04-27 00:00:00 UTC,7683.86741508334,7442.12142503205
2020-04-28 00:00:00 UTC,7774.28155444805,7574.97867768531
2020-04-29 00:00:00 UTC,7758.23025518595,7650.06609989916
2020-04-30 00:00:00 UTC,8744.43028701656,7899.87343980275
2020-05-01 00:00:00 UTC,8610.63580374089,8114.28906309496
2020-05-02 00:00:00 UTC,8824.81841355197,8342.47926278868
2020-05-03 00:00:00 UTC,8966.30701468928,8580.88435483693
2020-05-04 00:00:00 UTC,8888.67191268687,8806.97268633711
2020-05-05 00:00:00 UTC,8884.40781357706,8834.96819164921
2020-05-06 00:00:00 UTC,9003.24055762158,8913.48914242535
2020-05-07 00:00:00 UTC,9144.68703972007,8977.46286765897
2020-05-08 00:00:00 UTC,9959.16641626177,9176.03474797347
2020-05-09 00:00:00 UTC,9821.81131529702,9362.6626284955
2020-05-10 00:00:00 UTC,9566.77718720597,9499.13650322128
2020-05-11 00:00:00 UTC,8752.61708774583,9449.01180924613
2020-05-12 00:00:00 UTC,8604.75159101983,9341.02471950608
2020-05-13 00:00:00 UTC,8788.46674941465,9106.88478613666
2020-05-14 00:00:00 UTC,9283.08601265873,8999.139725609
2020-05-15 00:00:00 UTC,9796.49452702453,9045.08319357272
2020-05-16 00:00:00 UTC,9309.29535940684,9156.41884790492
2020-05-17 00:00:00 UTC,9375.29710843331,9310.52795138761
2020-05-18 00:00:00 UTC,9666.32719340344,9486.10004018537
2020-05-19 00:00:00 UTC,9708.43985879311,9571.17080941225
2020-05-20 00:00:00 UTC,9760.19893716219,9563.91169143978
2020-05-21 00:00:00 UTC,9526.50759300584,9607.35413815958
2020-05-22 00:00:00 UTC,9059.96250687173,9544.28721784726
2020-05-23 00:00:00 UTC,9131.76727508199,9437.37523418297
2020-05-24 00:00:00 UTC,9170.36106350613,9329.75947512558
2020-05-25 00:00:00 UTC,8731.84852587065,9124.08939286727
2020-05-26 00:00:00 UTC,8883.69176986342,8995.52622823878
2020-05-27 00:00:00 UTC,8839.13066327325,8951.35985951909
2020-05-28 00:00:00 UTC,9174.11856399642,8959.83011730197
2020-05-29 00:00:00 UTC,9546.04563503715,9034.96703160818
2020-05-30 00:00:00 UTC,9427.12037339342,9174.02140111273
2020-05-31 00:00:00 UTC,9662.70587254818,9329.82422164968
2020-06-01 00:00:00 UTC,9466.96178142952,9455.39044528094
2020-06-02 00:00:00 UTC,10167.9306933285,9654.15287114736
2020-06-03 00:00:00 UTC,9515.24385865572,9647.99251587107
2020-06-04 00:00:00 UTC,9645.22786936031,9691.61401506445
2020-06-05 00:00:00 UTC,9776.20299178848,9714.31343891251
2020-06-06 00:00:00 UTC,9636.96552705006,9748.31418803661
2020-06-07 00:00:00 UTC,9662.85870900224,9647.29979117136
2020-06-08 00:00:00 UTC,9738.60335682859,9691.97169080594
2020-06-09 00:00:00 UTC,9773.02951309516,9717.53201955291
2020-06-10 00:00:00 UTC,9767.00531665552,9715.69248452632
2020-06-11 00:00:00 UTC,9874.89868183224,9763.27911548275
2020-06-12 00:00:00 UTC,9325.99685620264,9695.90674492283
2020-06-13 00:00:00 UTC,9469.53329750991,9642.09273305909
2020-06-14 00:00:00 UTC,9469.4734561637,9581.3815216728
2020-06-15 00:00:00 UTC,9345.96090772206,9497.17263988611
2020-06-16 00:00:00 UTC,9431.71926220175,9408.53675596001
2020-06-17 00:00:00 UTC,9524.92661691022,9448.32270810153
2020-06-18 00:00:00 UTC,9463.36141431179,9447.0883314619
2020-06-19 00:00:00 UTC,9399.76721712922,9433.14708365501
2020-06-20 00:00:00 UTC,9312.78010449779,9426.51092301015
2020-06-21 00:00:00 UTC,9360.24796820169,9412.21666421014
2020-06-22 00:00:00 UTC,9298.36082912142,9366.90350665238
2020-06-23 00:00:00 UTC,9678.68320897584,9409.96786558519
2020-06-24 00:00:00 UTC,9624.6842918314,9454.95128052563
2020-06-25 00:00:00 UTC,9288.06177448694,9450.00761452345
2020-06-26 00:00:00 UTC,9258.66716100771,9429.69145308466
2020-06-27 00:00:00 UTC,9166.48636041623,9403.31655934362
2020-06-28 00:00:00 UTC,9013.90556467614,9270.36103048368
2020-06-29 00:00:00 UTC,9139.90327629782,9173.40482737697
2020-06-30 00:00:00 UTC,9185.16654065115,9152.82578060981
2020-07-01 00:00:00 UTC,9149.72199675802,9131.03674775987
2020-07-02 00:00:00 UTC,9230.6729985908,9143.87407539479
2020-07-03 00:00:00 UTC,9094.31807216691,9159.95657689294
2020-07-04 00:00:00 UTC,9071.3850427828,9146.25293018993
2020-07-05 00:00:00 UTC,9132.90836953349,9135.8012959664
2020-07-06 00:00:00 UTC,9087.40731258216,9123.33835913123
2020-07-07 00:00:00 UTC,9342.37649262668,9145.67905793841
2020-07-08 00:00:00 UTC,9253.63098024233,9177.54163955349
2020-07-09 00:00:00 UTC,9432.17251582794,9249.69913416252
2020-07-10 00:00:00 UTC,9235.71630206424,9270.26072066867
2020-07-11 00:00:00 UTC,9282.9136388399,9309.36198592022
2020-07-12 00:00:00 UTC,9234.31467471263,9287.74962233741
2020-07-13 00:00:00 UTC,9297.47963587266,9296.51935346348
2020-07-14 00:00:00 UTC,9240.76251972468,9258.23735424282
2020-07-15 00:00:00 UTC,9247.06069596381,9260.50623302274
2020-07-16 00:00:00 UTC,9203.3714351797,9244.5977922907
2020-07-17 00:00:00 UTC,9136.48337636398,9225.03153262097
2020-07-18 00:00:00 UTC,9156.27658311549,9196.79092206953
2020-07-19 00:00:00 UTC,9168.40273656413,9182.31896543742
2020-07-20 00:00:00 UTC,9202.61583950011,9173.42999414468
2020-07-21 00:00:00 UTC,9163.15965457692,9165.38763802412
2020-07-22 00:00:00 UTC,9384.37975190327,9214.96691313198
2020-07-23 00:00:00 UTC,9514.30498762697,9286.57259403428
2020-07-24 00:00:00 UTC,9589.81771944117,9370.85559060968
2020-07-25 00:00:00 UTC,9535.93879573746,9437.52018185716
2020-07-26 00:00:00 UTC,9691.82513891715,9543.2532787252
2020-07-27 00:00:00 UTC,9925.75139747635,9651.52760783982
2020-07-28 00:00:00 UTC,10962.2584812074,9941.1183065559
2020-07-29 00:00:00 UTC,10904.916526919,10204.1380680515
2020-07-30 00:00:00 UTC,11093.6122404424,10515.6727569925
2020-07-31 00:00:00 UTC,11116.3071636853,10800.5691619461
2020-08-01 00:00:00 UTC,11325.5515272739,11080.5291879056
2020-08-02 00:00:00 UTC,11812.0943072685,11250.4963531178
2020-08-03 00:00:00 UTC,11066.3062405903,11282.7742958521
2020-08-04 00:00:00 UTC,11230.9077627493,11310.2334003135
2020-08-05 00:00:00 UTC,11181.9175080349,11323.3554691834
2020-08-06 00:00:00 UTC,11719.2635239516,11402.0978685189
2020-08-07 00:00:00 UTC,11768.12774224,11393.3045555132
2020-08-08 00:00:00 UTC,11571.4879806832,11494.3409035318
2020-08-09 00:00:00 UTC,11739.1310064144,11595.9855522648
2020-08-10 00:00:00 UTC,11682.8514691549,11696.1723444888
2020-08-11 00:00:00 UTC,11862.9380127026,11724.907242239
2020-08-12 00:00:00 UTC,11398.6710608966,11651.0159059704
2020-08-13 00:00:00 UTC,11579.8679516021,11652.6919001541
2020-08-14 00:00:00 UTC,11817.1640388034,11668.2985066319
2020-08-15 00:00:00 UTC,11777.3913224899,11687.2064772989
2020-08-16 00:00:00 UTC,11864.9058101565,11687.6000367897
2020-08-17 00:00:00 UTC,11901.7764883025,11788.2211222709
2020-08-18 00:00:00 UTC,12272.4658081604,11926.7406935825
2020-08-19 00:00:00 UTC,11949.6109706282,11953.2300799475
2020-08-20 00:00:00 UTC,11733.2789708621,11944.4076096219
2020-08-21 00:00:00 UTC,11861.8365772797,11943.7937630466
2020-08-22 00:00:00 UTC,11515.1242987292,11866.4633251319
2020-08-23 00:00:00 UTC,11676.3853050813,11747.2472245161
2020-08-24 00:00:00 UTC,11647.9281209344,11686.9106545773
2020-08-25 00:00:00 UTC,11758.8281203689,11692.0204844787
2020-08-26 00:00:00 UTC,11350.753473213,11589.8038636653
2020-08-27 00:00:00 UTC,11465.0025640321,11579.7795167259
2020-08-28 00:00:00 UTC,11300.3983638109,11504.5821284719
2020-08-29 00:00:00 UTC,11519.1183881607,11478.8201819171
2020-08-30 00:00:00 UTC,11481.481823317,11423.3509225068
2020-08-31 00:00:00 UTC,11701.0040086579,11493.4010295957
2020-09-01 00:00:00 UTC,11672.3241049436,11534.865337778
2020-09-02 00:00:00 UTC,11895.2253453456,11653.830734085
2020-09-03 00:00:00 UTC,11418.2547569161,11633.6580078361
2020-09-04 00:00:00 UTC,10197.4598227689,11376.8536077264
2020-09-05 00:00:00 UTC,10484.4703922656,11133.546884448
2020-09-06 00:00:00 UTC,10177.78971805,10834.6400070693
2020-09-07 00:00:00 UTC,10260.0177277544,10507.598483551
2020-09-08 00:00:00 UTC,10359.44521699,10295.8365755658
2020-09-09 00:00:00 UTC,10125.0149560697,10281.3476022259
2020-09-10 00:00:00 UTC,10230.1546993608,10230.484463645
2020-09-11 00:00:00 UTC,10342.1593912057,10263.3583982761
2020-09-12 00:00:00 UTC,10378.2230445846,10286.9994616421
2020-09-13 00:00:00 UTC,10439.384672264,10302.987352697
2020-09-14 00:00:00 UTC,10328.8660659874,10343.7575746805
2020-09-15 00:00:00 UTC,10661.0962351445,10429.9458818372
2020-09-16 00:00:00 UTC,10787.5802080762,10519.0300452114
2020-09-17 00:00:00 UTC,10952.2499691071,10633.8354301159
2020-09-18 00:00:00 UTC,10937.9963969609,10733.5577750552
2020-09-19 00:00:00 UTC,10927.1503102933,10853.2146239164
2020-09-20 00:00:00 UTC,11083.9983611982,10937.7950491272
2020-09-21 00:00:00 UTC,10923.3266681814,10964.9443411482
2020-09-22 00:00:00 UTC,10439.5224887924,10862.3988450852
2020-09-23 00:00:00 UTC,10527.5878467394,10780.3171350409
2020-09-24 00:00:00 UTC,10223.7841063927,10639.6438942608
2020-09-25 00:00:00 UTC,10726.530083322,10568.1502386856
2020-09-26 00:00:00 UTC,10681.9938481137,10519.8836746721
2020-09-27 00:00:00 UTC,10743.1928797594,10580.6177528654
2020-09-28 00:00:00 UTC,10765.3005216609,10628.1602878497
2020-09-29 00:00:00 UTC,10672.028544259,10717.809175423
2020-09-30 00:00:00 UTC,10837.516586513,10740.0064760612
2020-10-01 00:00:00 UTC,10770.8813474664,10757.7839759317
2020-10-02 00:00:00 UTC,10627.9760639632,10734.7406127725
2020-10-03 00:00:00 UTC,10572.6748430111,10696.2154770425
2020-10-04 00:00:00 UTC,10546.6562553798,10671.1410192667
2020-10-05 00:00:00 UTC,10670.7008113352,10637.7778642312
2020-10-06 00:00:00 UTC,10784.9494030941,10640.5914753567
2020-10-07 00:00:00 UTC,10605.9577913062,10636.1878208253
2020-10-08 00:00:00 UTC,10668.0110107969,10655.2550543825
2020-10-09 00:00:00 UTC,10888.6665468358,10723.6571126736
2020-10-10 00:00:00 UTC,11063.2523862591,10802.1674276584
2020-10-11 00:00:00 UTC,11286.5419420439,10902.4859354484
2020-10-12 00:00:00 UTC,11377.8148767569,11056.8573525385
2020-10-13 00:00:00 UTC,11543.1837607715,11231.8919025334
2020-10-14 00:00:00 UTC,11426.1055442204,11339.3797020104
2020-10-15 00:00:00 UTC,11435.5724375797,11413.8437122745
2020-10-16 00:00:00 UTC,11495.5849957339,11455.6523230125
2020-10-17 00:00:00 UTC,11319.0977856776,11443.9089047966
2020-10-18 00:00:00 UTC,11365.8141310262,11408.4349788476
2020-10-19 00:00:00 UTC,11495.8999756899,11422.3938651415
2020-10-20 00:00:00 UTC,11752.1468639198,11485.7087504095
2020-10-21 00:00:00 UTC,11908.7089232465,11568.333535912
2020-10-22 00:00:00 UTC,12806.4357267274,11865.8011241219
2020-10-23 00:00:00 UTC,12951.0440600381,12182.8471099243
2020-10-24 00:00:00 UTC,12928.0722963484,12469.281574056
2020-10-25 00:00:00 UTC,13106.0460192596,12740.061405124
2020-10-26 00:00:00 UTC,13021.4108421241,12962.6017888995
2020-10-27 00:00:00 UTC,13060.7922120841,13013.4730859709
2020-10-28 00:00:00 UTC,13655.1854158831,13154.3013571398
2020-10-29 00:00:00 UTC,13282.9993482924,13225.2867675287
2020-10-30 00:00:00 UTC,13441.8784960316,13292.4532628831
2020-10-31 00:00:00 UTC,13537.1742715249,13395.6059487632
2020-11-01 00:00:00 UTC,13778.6376383529,13539.175034017
2020-11-02 00:00:00 UTC,13720.3614651463,13552.2102438696
2020-11-03 00:00:00 UTC,13558.3617955242,13607.282733316
2020-11-04 00:00:00 UTC,13989.9763581804,13716.9023057457
2020-11-05 00:00:00 UTC,14101.7160508137,13829.8106616035
2020-11-06 00:00:00 UTC,15553.3317010814,14184.7494741492
2020-11-07 00:00:00 UTC,15548.3121450631,14550.3396101326
2020-11-08 00:00:00 UTC,14818.4589112215,14802.359033272
2020-11-09 00:00:00 UTC,15496.3161491474,15103.6269914654
2020-11-10 00:00:00 UTC,15335.3421981789,15350.3522209385
2020-11-11 00:00:00 UTC,15278.7096597993,15295.427812682
2020-11-12 00:00:00 UTC,15686.9059862132,15323.1465809121
2020-11-13 00:00:00 UTC,16265.1492524834,15612.4846491644
2020-11-14 00:00:00 UTC,16326.8148750791,15778.5843943508
2020-11-15 00:00:00 UTC,16095.5615106307,15930.6282568411
2020-11-16 00:00:00 UTC,15984.6737841566,16071.8210817126
2020-11-17 00:00:00 UTC,16714.4038632219,16277.3206571143
2020-11-18 00:00:00 UTC,17651.8204276817,16554.654892154
2020-11-19 00:00:00 UTC,17829.9349583451,16855.2789088072
2020-11-20 00:00:00 UTC,17819.7574309684,17200.1180928747
2020-11-21 00:00:00 UTC,18628.8134890362,17728.9460338507
2020-11-22 00:00:00 UTC,18689.5286558259,18123.9709923715
2020-11-23 00:00:00 UTC,18390.611843792,18271.7292755935
2020-11-24 00:00:00 UTC,18360.6933003859,18377.8809440017
2020-11-25 00:00:00 UTC,19091.5241817287,18632.2342941537
2020-11-26 00:00:00 UTC,18753.2889216849,18657.1293806835
2020-11-27 00:00:00 UTC,17138.0295123952,18346.8295519973
2020-11-28 00:00:00 UTC,17140.2755525236,18096.7622937437
2020-11-29 00:00:00 UTC,17718.9728326295,17968.4182001924
2020-11-30 00:00:00 UTC,18169.9542097829,17784.1042058032
2020-12-01 00:00:00 UTC,19609.5214395756,17955.3507093814
2020-12-02 00:00:00 UTC,18857.4173711182,18299.2282811259
2020-12-03 00:00:00 UTC,19208.3981919946,18712.8528090201
2020-12-04 00:00:00 UTC,19435.2048474091,19056.0992119761
2020-12-05 00:00:00 UTC,18711.2265498869,19164.3536799969
2020-12-06 00:00:00 UTC,19139.1115752375,19070.2717071293
2020-12-07 00:00:00 UTC,19325.5541185911,19163.8990566238
2020-12-08 00:00:00 UTC,19198.8064939353,19161.980717012
2020-12-09 00:00:00 UTC,18336.5145812978,18942.2426637897
2020-12-10 00:00:00 UTC,18564.9864556881,18912.99464495
2020-12-11 00:00:00 UTC,18262.0583846532,18737.5840068331
2020-12-12 00:00:00 UTC,18058.0273395696,18484.0786510288
2020-12-13 00:00:00 UTC,18807.0954032202,18405.7364328858
2020-12-14 00:00:00 UTC,19151.1344234049,18568.6604013072
2020-12-15 00:00:00 UTC,19259.970471531,18707.6572044758
2020-12-16 00:00:00 UTC,19432.3624568624,18941.7180189176
2020-12-17 00:00:00 UTC,21317.6621367868,19593.6449783611
2020-12-18 00:00:00 UTC,22805.6558059889,20393.3570589148
2020-12-19 00:00:00 UTC,23120.5705515675,21187.2442845473
2020-12-20 00:00:00 UTC,23863.8548417197,22108.0211585851
2020-12-21 00:00:00 UTC,23518.3184205472,22925.212351322
2020-12-22 00:00:00 UTC,22840.9917071884,23229.8782654023
2020-12-23 00:00:00 UTC,23794.7933026286,23427.7057647303
2020-12-24 00:00:00 UTC,23308.1272321772,23465.2171008522
2020-12-25 00:00:00 UTC,23760.287048543,23444.5035422169
2020-12-26 00:00:00 UTC,24671.1077144154,23675.0614009905
2020-12-27 00:00:00 UTC,26476.1301370195,24402.0890869567
2020-12-28 00:00:00 UTC,26423.2287919023,24927.7761848115
2020-12-29 00:00:00 UTC,27125.3841206515,25691.2275625063
2020-12-30 00:00:00 UTC,27424.5389546067,26424.0779437191
2020-12-31 00:00:00 UTC,28837.288528959,27257.3141066278
2021-01-01 00:00:00 UTC,29022.4183953042,27766.5717582847
2021-01-02 00:00:00 UTC,29352.126791949,28352.3513582941
2021-01-03 00:00:00 UTC,32163.8249353352,29360.0395212308
2021-01-04 00:00:00 UTC,33008.2262034893,30476.7769710073
2021-01-05 00:00:00 UTC,31515.5759666584,31012.4344585472
2021-01-06 00:00:00 UTC,34082.2060490442,32024.3919892952
2021-01-07 00:00:00 UTC,36933.5201373091,33540.6706583672
2021-01-08 00:00:00 UTC,39547.0840813557,35017.3224875713
2021-01-09 00:00:00 UTC,40815.9618547825,36578.86961783
2021-01-10 00:00:00 UTC,40296.5290038294,38335.0602252642
2021-01-11 00:00:00 UTC,38397.8959854182,39198.198212539
2021-01-12 00:00:00 UTC,35669.9066866335,38945.4755224039
2021-01-13 00:00:00 UTC,33938.3358781009,37823.7258817529
2021-01-14 00:00:00 UTC,37456.0077254864,37151.7350558937
2021-01-15 00:00:00 UTC,39232.7499714035,36938.9792494085
2021-01-16 00:00:00 UTC,36787.521216685,36616.9042956618
2021-01-17 00:00:00 UTC,36254.7130794108,36733.8655742173
2021-01-18 00:00:00 UTC,35804.2638856747,37107.0511757321
2021-01-19 00:00:00 UTC,36595.4647692826,36934.9425844913
2021-01-20 00:00:00 UTC,36104.8638577551,36309.3653617616
2021-01-21 00:00:00 UTC,35587.4892027355,36069.3589589718
2021-01-22 00:00:00 UTC,30913.6957360538,35001.1554903004
2021-01-23 00:00:00 UTC,32957.9087826559,34431.8844696966
2021-01-24 00:00:00 UTC,32068.0873744082,33526.4089907217
2021-01-25 00:00:00 UTC,32273.5173503293,32760.1396892365
2021-01-26 00:00:00 UTC,32375.3200629815,32117.7058612857
2021-01-27 00:00:00 UTC,32582.1094450212,32451.3886030792
2021-01-28 00:00:00 UTC,30445.5258651135,31948.9120195707
2021-01-29 00:00:00 UTC,33128.3475286115,32160.9640504114
2021-01-30 00:00:00 UTC,34150.8187673722,32536.42433382
2021-01-31 00:00:00 UTC,34199.519810363,32901.2642832963
2021-02-01 00:00:00 UTC,33064.7867670151,32997.7997476951
2021-02-02 00:00:00 UTC,33405.9903571433,33589.892646101
2021-02-03 00:00:00 UTC,35485.9859338244,34061.4203271436
2021-02-04 00:00:00 UTC,37494.7176246043,34730.20009859
2021-02-05 00:00:00 UTC,36816.5080820341,35253.5977529242
2021-02-06 00:00:00 UTC,38007.832229084,36242.206845338
2021-02-07 00:00:00 UTC,39279.4128689789,37416.8913477051
