Date,Open,High,Low,Close,Adj Close,Volume
2018-11-21,1.005318,1.007303,1.004510,1.005308,1.005308,0
2018-11-22,1.005935,1.007800,1.004470,1.005935,1.005935,0
2018-11-23,1.005733,1.006745,1.002074,1.005733,1.005733,0
2018-11-26,1.002738,1.004722,1.000741,1.002687,1.002687,0
2018-11-27,1.001803,1.002707,0.999780,1.001783,1.001783,0
2018-11-28,1.001803,1.002004,0.999500,1.001803,1.001803,0
2018-11-29,1.006745,1.008471,1.002577,1.007049,1.007049,0
2018-11-30,1.004006,1.005025,0.999790,1.004117,1.004117,0
2018-12-03,1.001422,1.003613,1.000520,1.001703,1.001703,0
2018-12-04,1.002004,1.007049,1.001833,1.002185,1.002185,0
2018-12-05,1.002627,1.003009,0.999340,1.002808,1.002808,0
2018-12-06,1.002939,1.010611,1.001041,1.002989,1.002989,0
2018-12-07,1.006917,1.009438,1.005743,1.006847,1.006847,0
2018-12-10,1.010560,1.013274,1.009510,1.010387,1.010387,0
2018-12-11,1.010816,1.013890,1.006482,1.010611,1.010611,0
2018-12-12,1.007151,1.008471,1.003714,1.006887,1.006887,0
2018-12-13,1.007272,1.008878,1.004702,1.007455,1.007455,0
2018-12-14,1.006451,1.006745,1.001743,1.006441,1.006441,0
2018-12-17,1.002446,1.008369,1.001873,1.002496,1.002496,0
2018-12-18,1.007557,1.010111,1.006462,1.007445,1.007445,0
2018-12-19,1.007861,1.009591,1.005965,1.007658,1.007658,0
2018-12-20,1.006097,1.013788,1.004853,1.006137,1.006137,0
2018-12-21,1.013212,1.014199,1.007171,1.013171,1.013171,0
2018-12-24,1.006340,1.013829,1.004924,1.006441,1.006441,0
2018-12-25,1.013993,1.020512,1.011531,1.014405,1.014405,0
2018-12-26,1.013788,1.014713,1.007293,1.014096,1.014096,0
2018-12-27,1.005621,1.015692,1.005520,1.005733,1.005733,0
2018-12-28,1.013069,1.021346,1.013069,1.013274,1.013274,0
2018-12-31,1.016560,1.017501,1.012863,1.016673,1.016673,0
2019-01-01,1.016766,1.019264,1.016570,1.016766,1.016766,0
2019-01-02,1.018537,1.021033,1.010867,1.018330,1.018330,0
2019-01-03,1.010959,1.015744,1.010336,1.011429,1.011429,0
2019-01-04,1.012904,1.015022,1.009408,1.013069,1.013069,0
2019-01-07,1.014435,1.021555,1.014435,1.014446,1.014446,0
2019-01-08,1.021148,1.021659,1.016953,1.021346,1.021346,0
2019-01-09,1.019690,1.027253,1.018641,1.019607,1.019607,0
2019-01-10,1.027961,1.029230,1.018029,1.026747,1.026747,0
2019-01-11,1.016487,1.018952,1.014775,1.016250,1.016250,0
2019-01-14,1.016539,1.020200,1.015857,1.016570,1.016570,0
2019-01-15,1.019368,1.020512,1.011245,1.019347,1.019347,0
2019-01-16,1.012802,1.013069,1.009255,1.012689,1.012689,0
2019-01-17,1.010203,1.010407,1.004712,1.010091,1.010091,0
2019-01-18,1.006158,1.007151,1.004187,1.006340,1.006340,0
2019-01-21,1.004631,1.005429,1.001342,1.004662,1.004662,0
2019-01-22,1.002707,1.004016,1.001472,1.002707,1.002707,0
2019-01-23,1.002898,1.005632,1.001081,1.003009,1.003009,0
2019-01-24,1.005621,1.006644,1.003452,1.005460,1.005460,0
2019-01-25,1.004319,1.007607,1.002667,1.004419,1.004419,0
2019-01-28,1.007496,1.009693,1.006806,1.007658,1.007658,0
2019-01-29,1.008471,1.009285,1.004773,1.008471,1.008471,0
2019-01-30,1.005369,1.005733,1.000580,1.005530,1.005530,0
2019-01-31,1.006401,1.009285,1.004904,1.006543,1.006543,0
2019-02-01,1.006239,1.007821,1.003835,1.006340,1.006340,0
2019-02-04,1.004490,1.005187,1.000640,1.004551,1.004551,0
2019-02-05,1.002094,1.002406,0.998084,1.002205,1.002205,0
2019-02-06,1.000160,1.001362,0.998502,1.000290,1.000290,0
2019-02-07,0.997715,0.999900,0.997168,0.997904,0.997904,0
2019-02-08,0.997616,1.000500,0.997287,0.997596,0.997596,0
2019-02-11,1.000660,1.000901,0.994708,1.000710,1.000710,0
2019-02-12,0.996115,0.996314,0.990982,0.996115,0.996115,0
2019-02-13,0.993937,0.995619,0.992073,0.993927,0.993927,0
2019-02-14,0.991277,0.994728,0.990432,0.991375,0.991375,0
2019-02-15,0.995124,0.995322,0.991208,0.995074,0.995074,0
2019-02-18,0.995718,0.997904,0.995183,0.995520,0.995520,0
2019-02-19,0.995619,0.999400,0.994046,0.995550,0.995550,0
2019-02-20,0.998612,1.001502,0.997994,0.998722,0.998722,0
2019-02-21,0.999730,1.000700,0.997785,1.000000,1.000000,0
2019-02-22,0.999151,1.001101,0.997795,0.999141,0.999141,0
2019-02-25,1.000100,1.001713,0.999141,1.000300,1.000300,0
2019-02-26,0.999760,1.000700,0.998203,0.999910,0.999910,0
2019-02-27,1.000180,1.003915,0.998981,1.000290,1.000290,0
2019-02-28,0.999500,1.007455,0.999121,0.999500,0.999500,0
2019-03-01,1.002908,1.003694,0.999211,1.002748,1.002748,0
2019-03-04,1.001603,1.001603,0.998094,1.001703,1.001703,0
2019-03-05,1.000941,1.001302,0.995322,1.001402,1.001402,0
2019-03-06,0.995619,0.996890,0.994471,0.995619,0.995619,0
2019-03-07,0.995917,0.996512,0.989394,0.995917,0.995917,0
2019-03-08,0.989208,0.993059,0.988396,0.989413,0.989413,0
2019-03-11,0.991876,0.992989,0.989090,0.992260,0.992260,0
2019-03-12,0.989864,0.993838,0.988973,0.989864,0.989864,0
2019-03-13,0.992556,0.995490,0.991719,0.992654,0.992654,0
2019-03-14,0.996969,0.997108,0.994985,0.996721,0.996721,0
2019-03-15,0.996472,0.998831,0.994896,0.996562,0.996562,0
2019-03-18,0.997904,1.000500,0.997606,0.997606,0.997606,0
2019-03-19,0.999001,1.001613,0.998712,0.999001,0.999001,0
2019-03-20,1.001091,1.003412,0.999101,1.001402,1.001402,0
2019-03-21,1.009285,1.009795,1.005743,1.009082,1.009082,0
2019-03-22,1.008125,1.008675,1.003039,1.008166,1.008166,0
2019-03-25,1.006239,1.008675,1.005116,1.006046,1.006046,0
2019-03-26,1.007709,1.008471,1.005015,1.007750,1.007750,0
2019-03-27,1.006229,1.009092,1.003492,1.006441,1.006441,0
2019-03-28,1.005278,1.005935,1.002868,1.005328,1.005328,0
2019-03-29,1.005086,1.005733,1.002677,1.005197,1.005197,0
2019-04-01,1.005126,1.006847,1.001191,1.005025,1.005025,0
2019-04-02,1.001001,1.001803,1.000050,1.000801,1.000801,0
2019-04-03,1.001904,1.004823,1.001312,1.001843,1.001843,0
2019-04-04,1.002748,1.002908,0.999740,1.002717,1.002717,0
2019-04-05,1.000200,1.000821,0.998891,1.000080,1.000080,0
2019-04-08,0.999960,1.002406,0.999720,1.000100,1.000100,0
2019-04-09,1.000831,1.002004,0.999201,1.000891,1.000891,0
2019-04-10,1.000230,1.000600,0.996810,1.000350,1.000350,0
2019-04-11,0.997675,0.999201,0.995431,0.997795,0.997795,0
2019-04-12,0.997088,1.000500,0.996711,0.997267,0.997267,0
2019-04-15,0.997576,0.999300,0.996095,0.997606,0.997606,0
2019-04-16,0.996314,0.996810,0.993118,0.996343,0.996343,0
2019-04-17,0.992290,0.993345,0.990177,0.992556,0.992556,0
2019-04-18,0.989472,0.990884,0.984737,0.989707,0.989707,0
2019-04-19,0.985309,0.987264,0.984999,0.985377,0.985377,0
2019-04-22,0.985902,0.985999,0.984320,0.985814,0.985814,0
2019-04-23,0.984814,0.984931,0.977622,0.984931,0.984931,0
2019-04-24,0.980219,0.983265,0.979451,0.980248,0.980248,0
2019-04-25,0.980104,0.981065,0.977756,0.980104,0.980104,0
2019-04-26,0.980681,0.981932,0.977861,0.980488,0.980488,0
2019-04-29,0.981017,0.982029,0.978962,0.981046,0.981046,0
2019-04-30,0.980863,0.983091,0.980210,0.981065,0.981065,0
2019-05-01,0.981171,0.986680,0.980642,0.981345,0.981345,0
2019-05-02,0.982849,0.983284,0.980133,0.982898,0.982898,0
2019-05-03,0.980902,0.983671,0.979269,0.981017,0.981017,0
2019-05-06,0.983903,0.985319,0.980758,0.983748,0.983748,0
2019-05-07,0.982936,0.984252,0.978024,0.983187,0.983187,0
2019-05-08,0.980806,0.983574,0.980681,0.980777,0.980777,0
2019-05-09,0.980037,0.987762,0.979528,0.980104,0.980104,0
2019-05-10,0.984766,0.990001,0.984475,0.985028,0.985028,0
2019-05-13,0.989707,0.995025,0.988856,0.989707,0.989707,0
2019-05-14,0.994540,0.994827,0.990904,0.994649,0.994649,0
2019-05-15,0.991375,0.994708,0.990923,0.991336,0.991336,0
2019-05-16,0.991886,0.992851,0.989609,0.991818,0.991818,0
2019-05-17,0.990197,0.991670,0.988113,0.990119,0.990119,0
2019-05-20,0.989452,0.992063,0.988093,0.989609,0.989609,0
2019-05-21,0.991572,0.991670,0.988328,0.991768,0.991768,0
2019-05-22,null,null,null,null,null,null
2019-05-23,0.991178,0.996413,0.990462,0.991061,0.991061,0
2019-05-24,0.997009,0.999101,0.995808,0.997108,0.997108,0
2019-05-27,0.998074,0.998702,0.994036,0.998233,0.998233,0
2019-05-28,0.996085,0.996612,0.991129,0.996066,0.996066,0
2019-05-29,0.993049,0.995124,0.991886,0.993118,0.993118,0
2019-05-30,0.991759,0.993147,0.990374,0.991768,0.991768,0
2019-05-31,0.993118,0.997208,0.993108,0.993147,0.993147,0
2019-06-03,1.000340,1.004722,1.000090,1.000470,1.000470,0
2019-06-04,1.007557,1.009999,1.004641,1.007760,1.007760,0
2019-06-05,1.007770,1.014662,1.007222,1.007587,1.007587,0
2019-06-06,1.005743,1.012146,1.004379,1.006137,1.006137,0
2019-06-07,1.008705,1.014302,1.005136,1.008980,1.008980,0
2019-06-10,1.010203,1.011020,1.008176,1.010203,1.010203,0
2019-06-11,1.010857,1.011020,1.006512,1.011225,1.011225,0
2019-06-12,1.007679,1.009693,1.004833,1.008065,1.008065,0
2019-06-13,1.005126,1.008268,1.004258,1.005328,1.005328,0
2019-06-14,1.006401,1.007557,1.000600,1.006543,1.006543,0
2019-06-17,1.001181,1.003049,1.000220,1.001202,1.001202,0
2019-06-18,1.001603,1.003613,0.998871,1.001352,1.001352,0
2019-06-19,0.999300,1.005066,0.998602,0.999310,0.999310,0
2019-06-20,1.007354,1.018890,1.007354,1.007354,1.007354,0
2019-06-21,1.019222,1.021670,1.016456,1.019316,1.019316,0
2019-06-24,1.024958,1.029909,1.022265,1.025220,1.025220,0
2019-06-25,1.028658,1.031630,1.023123,1.029018,1.029018,0
2019-06-26,1.025799,1.026378,1.022108,1.025830,1.025830,0
2019-06-27,1.023060,1.024328,1.018973,1.023133,1.023133,0
2019-06-28,1.023919,1.027021,1.023720,1.023908,1.023908,0
2019-07-01,1.020929,1.021764,1.013253,1.021033,1.021033,0
2019-07-02,1.012822,1.014487,1.011317,1.013171,1.013171,0
2019-07-03,1.014858,1.016880,1.012987,1.015022,1.015022,0
2019-07-04,1.014569,1.015744,1.013243,1.014610,1.014610,0
2019-07-05,1.015744,1.015744,1.007019,1.015517,1.015517,0
2019-07-08,1.008878,1.010509,1.005500,1.008878,1.008878,0
2019-07-09,1.005844,1.007963,1.005096,1.005945,1.005945,0
2019-07-10,1.006644,1.011531,1.005965,1.006451,1.006451,0
2019-07-11,1.012043,1.015641,1.010918,1.012248,1.012248,0
2019-07-12,1.009489,1.016642,1.009387,1.009591,1.009591,0
2019-07-15,1.015899,1.018703,1.014827,1.016260,1.016260,0
2019-07-16,1.015878,1.016787,1.010908,1.016157,1.016157,0
2019-07-17,1.012351,1.013407,1.009367,1.012156,1.012156,0
2019-07-18,1.013377,1.015723,1.011081,1.013582,1.013582,0
2019-07-19,1.017625,1.019472,1.015558,1.017667,1.017667,0
2019-07-22,1.017605,1.020096,1.016363,1.017460,1.017460,0
2019-07-23,1.017656,1.018226,1.015043,1.017915,1.017915,0
2019-07-24,1.014971,1.016508,1.012812,1.014837,1.014837,0
2019-07-25,1.015600,1.015950,1.009968,1.015558,1.015558,0
2019-07-26,1.009082,1.010305,1.006077,1.009102,1.009102,0
2019-07-29,1.006847,1.009285,1.006725,1.006745,1.006745,0
2019-07-30,1.008675,1.011122,1.007922,1.008471,1.008471,0
2019-07-31,1.010152,1.010918,1.008787,1.010407,1.010407,0
2019-08-01,1.005975,1.006593,1.002697,1.006239,1.006239,0
2019-08-02,1.010326,1.018434,1.009928,1.010030,1.010030,0
2019-08-05,1.017812,1.028817,1.017708,1.017812,1.017812,0
2019-08-06,1.030216,1.030609,1.021325,1.030269,1.030269,0
2019-08-07,1.024842,1.030418,1.020856,1.024874,1.024874,0
2019-08-08,1.025683,1.027010,1.022098,1.025957,1.025957,0
2019-08-09,1.026799,1.029654,1.025262,1.026768,1.026768,0
2019-08-12,1.029548,1.032951,1.025273,1.029421,1.029421,0
2019-08-13,1.031736,1.035186,1.024045,1.031747,1.031747,0
2019-08-14,1.024569,1.030344,1.023741,1.024800,1.024800,0
2019-08-15,1.027306,1.028500,1.022997,1.027264,1.027264,0
2019-08-16,1.024202,1.024275,1.019513,1.024275,1.024275,0
2019-08-19,1.021451,1.023301,1.018299,1.021137,1.021137,0
2019-08-20,1.019098,1.021972,1.018818,1.019108,1.019108,0
2019-08-21,1.022495,1.022704,1.018683,1.022704,1.022704,0
2019-08-22,1.018216,1.018911,1.015837,1.018434,1.018434,0
2019-08-23,1.016580,1.026273,1.012453,1.016611,1.016611,0
2019-08-26,1.027770,1.027770,1.019295,1.027908,1.027908,0
2019-08-27,1.021284,1.023123,1.016694,1.021346,1.021346,0
2019-08-28,1.019306,1.020200,1.017542,1.019472,1.019472,0
2019-08-29,1.018797,1.020616,1.014549,1.019025,1.019025,0
2019-08-30,1.014189,1.014343,1.009836,1.014405,1.014405,0
2019-09-02,1.010816,1.011122,1.008176,1.010816,1.010816,0
2019-09-03,1.009489,1.013839,1.007252,1.009764,1.009764,0
2019-09-04,1.013315,1.019669,1.011920,1.013346,1.013346,0
2019-09-05,1.019482,1.019888,1.012987,1.019534,1.019534,0
2019-09-06,1.014199,1.014507,1.008512,1.013962,1.013962,0
2019-09-09,1.011828,1.012043,1.008654,1.012146,1.012146,0
2019-09-10,1.007770,1.011153,1.006978,1.007668,1.007668,0
2019-09-11,1.008410,1.008878,1.005763,1.008471,1.008471,0
2019-09-12,1.006411,1.011838,1.005682,1.006320,1.006320,0
2019-09-13,1.009673,1.014919,1.009673,1.009530,1.009530,0
2019-09-16,1.013397,1.013890,1.006208,1.013315,1.013315,0
2019-09-17,1.007110,1.008939,1.003361,1.007131,1.007131,0
2019-09-18,1.007415,1.007557,1.003774,1.007516,1.007516,0
2019-09-19,1.002928,1.010223,1.001753,1.003210,1.003210,0
2019-09-20,1.007212,1.011122,1.006624,1.007313,1.007313,0
2019-09-23,1.008776,1.011122,1.007922,1.008705,1.008705,0
2019-09-24,1.010387,1.013274,1.008664,1.010285,1.010285,0
2019-09-25,1.014117,1.015022,1.009153,1.014302,1.014302,0
2019-09-26,1.008939,1.009693,1.005369,1.009224,1.009224,0
2019-09-27,1.006857,1.010040,1.005247,1.006654,1.006654,0
2019-09-30,1.009072,1.009489,1.002074,1.009184,1.009184,0
2019-10-01,1.002406,1.007049,0.998383,1.002406,1.002406,0
2019-10-02,1.007435,1.008065,0.997815,1.007374,1.007374,0
2019-10-03,1.003240,1.004742,0.997387,1.003281,1.003281,0
2019-10-04,1.001803,1.007090,0.999281,1.001853,1.001853,0
2019-10-07,1.006340,1.007394,1.003764,1.006046,1.006046,0
2019-10-08,1.005217,1.009693,1.004218,1.005268,1.005268,0
2019-10-09,1.007577,1.008573,1.004561,1.007455,1.007455,0
2019-10-10,1.007131,1.008776,1.002868,1.007171,1.007171,0
2019-10-11,1.003945,1.004520,1.001021,1.003885,1.003885,0
2019-10-14,1.002104,1.005672,1.001994,1.002205,1.002205,0
2019-10-15,1.002386,1.003915,1.000490,1.002386,1.002386,0
2019-10-16,1.001603,1.004238,1.001121,1.001482,1.001482,0
2019-10-17,1.005733,1.013335,1.005520,1.005814,1.005814,0
2019-10-18,1.012720,1.015538,1.011000,1.012863,1.012863,0
2019-10-21,1.015362,1.016178,1.012658,1.015321,1.015321,0
2019-10-22,1.014322,1.014333,1.011051,1.014281,1.014281,0
2019-10-23,1.010887,1.011531,1.009153,1.010775,1.010775,0
2019-10-24,1.009693,1.011051,1.007262,1.009999,1.009999,0
2019-10-25,1.007770,1.009387,1.005409,1.007709,1.007709,0
2019-10-28,1.005632,1.005834,1.003170,1.005834,1.005834,0
2019-10-29,1.005167,1.006847,1.003553,1.005268,1.005268,0
2019-10-30,1.005824,1.009591,1.005581,1.005915,1.005915,0
2019-10-31,1.011184,1.014106,1.011173,1.011010,1.011010,0
2019-11-01,1.013736,1.014919,1.010979,1.013777,1.013777,0
2019-11-04,1.014610,1.015125,1.011358,1.014363,1.014363,0
2019-11-05,1.011787,1.012351,1.006624,1.011849,1.011849,0
2019-11-06,1.007506,1.008573,1.006107,1.007658,1.007658,0
2019-11-07,1.007658,1.008980,1.004369,1.007587,1.007587,0
2019-11-08,1.005328,1.005935,1.002778,1.005429,1.005429,0
2019-11-11,1.002858,1.006948,1.002466,1.002838,1.002838,0
2019-11-12,1.006999,1.007455,1.003545,1.007039,1.007039,0
2019-11-13,1.007313,1.011020,1.007191,1.007394,1.007394,0
2019-11-14,1.010397,1.013223,1.009357,1.010438,1.010438,0
2019-11-15,1.011531,1.011838,1.009133,1.011358,1.011358,0
2019-11-18,1.011051,1.013377,1.008746,1.011137,1.011137,0
2019-11-19,1.010816,1.011322,1.008288,1.011020,1.011020,0
2019-11-20,1.009693,1.010407,1.006634,1.009785,1.009785,0
2019-11-21,1.009795,1.011225,1.007547,1.009713,1.009713,0
2019-11-22,1.007283,1.007354,1.003039,1.007354,1.007354,0
2019-11-25,1.002406,1.003754,1.001492,1.002406,1.002406,0
2019-11-26,1.003512,1.003915,1.001472,1.003271,1.003271,0
2019-11-27,1.002406,1.002707,1.000030,1.002416,1.002416,0
2019-11-28,1.001452,1.002004,1.000420,1.001532,1.001532,0
2019-11-29,1.001552,1.002104,0.997845,1.001643,1.001643,0
2019-12-02,0.999960,1.008787,0.999191,0.999890,0.999890,0
2019-12-03,1.008705,1.014415,1.007516,1.008644,1.008644,0
2019-12-04,1.012781,1.014713,1.010172,1.013274,1.013274,0
2019-12-05,1.012002,1.013274,1.010632,1.011890,1.011890,0
2019-12-06,1.012853,1.013890,1.008339,1.013171,1.013171,0
2019-12-09,1.009673,1.012658,1.009061,1.009611,1.009611,0
2019-12-10,1.012299,1.015538,1.011961,1.012392,1.012392,0
2019-12-11,1.015827,1.016363,1.013901,1.015775,1.015775,0
2019-12-12,1.017801,1.019576,1.012689,1.017915,1.017915,0
2019-12-13,1.015187,1.018818,1.014024,1.015239,1.015239,0
2019-12-16,1.016384,1.018537,1.015713,1.016302,1.016302,0
2019-12-17,1.017149,1.020929,1.015930,1.017087,1.017087,0
2019-12-18,1.020481,1.021137,1.018278,1.020721,1.020721,0
2019-12-19,1.020304,1.022913,1.019191,1.020398,1.020398,0
2019-12-20,1.022160,1.022599,1.017449,1.022286,1.022286,0
2019-12-23,1.018040,1.020476,1.017605,1.018040,1.018040,0
2019-12-24,1.018911,1.020512,1.017222,1.018880,1.018880,0
2019-12-25,1.020096,1.020616,1.017398,1.020096,1.020096,0
2019-12-26,1.020929,1.020929,1.018548,1.021033,1.021033,0
2019-12-27,1.018901,1.026905,1.018818,1.018880,1.018880,0
2019-12-30,1.026915,1.033592,1.026694,1.027000,1.027000,0
2019-12-31,1.032375,1.036807,1.031268,1.032386,1.032386,0
2020-01-01,1.033805,1.034661,1.031779,1.033912,1.033912,0
2020-01-02,1.033399,1.033592,1.028500,1.033592,1.033592,0
2020-01-03,1.029474,1.032215,1.026336,1.029654,1.029654,0
2020-01-06,1.029315,1.032844,1.029262,1.029357,1.029357,0
2020-01-07,1.032535,1.032738,1.027950,1.032524,1.032524,0
2020-01-08,1.032269,1.034661,1.027517,1.032173,1.032173,0
2020-01-09,1.027549,1.029760,1.025999,1.027538,1.027538,0
2020-01-10,1.027454,1.028489,1.024433,1.027622,1.027622,0
2020-01-13,1.027601,1.031459,1.027148,1.027601,1.027601,0
2020-01-14,1.029972,1.034340,1.029590,1.030184,1.030184,0
2020-01-15,1.033912,1.038314,1.033079,1.034051,1.034051,0
2020-01-16,1.037581,1.040312,1.036173,1.037667,1.037667,0
2020-01-17,1.036334,1.037129,1.031396,1.036398,1.036398,0
2020-01-20,1.032908,1.033699,1.031162,1.032834,1.032834,0
2020-01-21,1.032748,1.035132,1.032151,1.032652,1.032652,0
2020-01-22,1.032120,1.032365,1.028172,1.032205,1.032205,0
2020-01-23,1.033912,1.034254,1.031045,1.033699,1.033699,0
2020-01-24,1.031396,1.031779,1.029061,1.031459,1.031459,0
2020-01-27,1.030885,1.032951,1.028976,1.030992,1.030992,0
2020-01-28,1.031034,1.033485,1.026694,1.031087,1.031087,0
2020-01-29,1.028172,1.028278,1.023919,1.027770,1.027770,0
2020-01-30,1.027506,1.033100,1.027506,1.027559,1.027559,0
2020-01-31,1.031428,1.038292,1.029675,1.031555,1.031555,0
2020-02-03,1.037958,1.038745,1.034586,1.038033,1.038033,0
2020-02-04,1.035508,1.035840,1.030545,1.035518,1.035518,0
2020-02-05,1.031598,1.033261,1.026009,1.031704,1.031704,0
2020-02-06,1.027243,1.027855,1.025105,1.027432,1.027432,0
2020-02-07,1.026273,1.027010,1.022537,1.026167,1.026167,0
2020-02-10,1.023835,1.024275,1.022181,1.023898,1.023898,0
2020-02-11,1.023227,1.024905,1.021690,1.023437,1.023437,0
2020-02-12,1.024905,1.026589,1.023384,1.025010,1.025010,0
2020-02-13,1.022987,1.024590,1.021075,1.022955,1.022955,0
2020-02-14,1.021482,1.021764,1.018216,1.021576,1.021576,0
2020-02-17,1.018620,1.019472,1.017646,1.018651,1.018651,0
2020-02-18,1.019669,1.020929,1.016384,1.019992,1.019992,0
2020-02-19,1.016994,1.018019,1.015909,1.017398,1.017398,0
2020-02-20,1.016529,1.019056,1.015507,1.016777,1.016777,0
2020-02-21,1.016508,1.023447,1.016271,1.016508,1.016508,0
2020-02-24,1.021482,1.024066,1.019025,1.021617,1.021617,0
2020-02-25,1.020658,1.025641,1.020044,1.020637,1.020637,0
2020-02-26,1.024464,1.027749,1.022798,1.024695,1.024695,0
2020-02-27,1.024181,1.033528,1.024181,1.024181,1.024181,0
2020-02-28,1.032098,1.040604,1.031459,1.032258,1.032258,0
2020-03-02,1.037280,1.047614,1.035872,1.037366,1.037366,0
2020-03-03,1.043547,1.050310,1.042101,1.043732,1.043732,0
2020-03-04,1.046255,1.048977,1.042133,1.046408,1.046408,0
2020-03-05,1.045620,1.054407,1.044932,1.045369,1.045369,0
2020-03-06,1.057317,1.073099,1.056558,1.057306,1.057306,0
2020-03-09,1.078144,1.089064,1.073457,1.078225,1.078225,0
2020-03-10,1.076797,1.079086,1.066906,1.077168,1.077168,0
2020-03-11,1.067338,1.072386,1.064328,1.067452,1.067452,0
2020-03-12,1.064872,1.072651,1.048548,1.065019,1.065019,0
2020-03-13,1.058985,1.061323,1.046759,1.058593,1.058593,0
2020-03-16,1.056848,1.064736,1.050133,1.056747,1.056747,0
2020-03-17,1.055431,1.055743,1.036957,1.055376,1.055376,0
2020-03-18,1.042090,1.045325,1.026989,1.042047,1.042047,0
2020-03-19,1.032876,1.036162,1.015651,1.034522,1.034522,0
2020-03-20,1.011583,1.026104,1.011501,1.011409,1.011409,0
2020-03-23,1.014580,1.021315,1.011705,1.015156,1.015156,0
2020-03-24,1.018620,1.028859,1.017201,1.018641,1.018641,0
2020-03-25,1.020283,1.022390,1.017573,1.020439,1.020439,0
2020-03-26,1.024191,1.037000,1.023489,1.024338,1.024338,0
2020-03-27,1.039717,1.046124,1.035851,1.039868,1.039868,0
2020-03-30,1.051857,1.051857,1.040691,1.052111,1.052111,0
2020-03-31,1.041677,1.042492,1.032706,1.041667,1.041667,0
2020-04-01,1.040139,1.041450,1.032311,1.040031,1.040031,0
2020-04-02,1.034672,1.035411,1.027549,1.034993,1.034993,0
2020-04-03,1.026104,1.027760,1.021044,1.026462,1.026462,0
2020-04-06,1.023384,1.024590,1.020773,1.023332,1.023332,0
2020-04-07,1.022526,1.031832,1.021826,1.022537,1.022537,0
2020-04-08,1.031726,1.032141,1.026620,1.031789,1.031789,0
2020-04-09,1.029008,1.036141,1.027527,1.028997,1.028997,0
2020-04-10,1.034308,1.036914,1.033592,1.034276,1.034276,0
2020-04-13,1.035518,1.038530,1.032418,1.035368,1.035368,0
2020-04-14,1.034383,1.042210,1.034383,1.034768,1.034768,0
2020-04-15,1.041471,1.041938,1.030928,1.041754,1.041754,0
2020-04-16,1.035980,1.036409,1.030439,1.036162,1.036162,0
2020-04-17,1.032002,1.035529,1.028415,1.031779,1.031779,0
2020-04-20,1.033271,1.035733,1.031045,1.033239,1.033239,0
2020-04-21,1.032962,1.034051,1.028161,1.033165,1.033165,0
2020-04-22,1.031353,1.034083,1.029156,1.031172,1.031172,0
2020-04-23,1.027887,1.030290,1.023604,1.028066,1.028066,0
2020-04-24,1.024349,1.027971,1.020273,1.024244,1.024244,0
2020-04-27,1.027158,1.029548,1.023929,1.027221,1.027221,0
2020-04-28,1.024653,1.028807,1.020596,1.024769,1.024769,0
2020-04-29,1.026905,1.029696,1.025557,1.026968,1.026968,0
2020-04-30,1.026905,1.037474,1.024758,1.026799,1.026799,0
2020-05-01,1.034543,1.042818,1.034233,1.034693,1.034693,0
2020-05-04,1.038734,1.038853,1.034961,1.038961,1.038961,0
2020-05-05,1.035604,1.036914,1.027675,1.035840,1.035840,0
2020-05-06,1.028246,1.028807,1.024779,1.028172,1.028172,0
2020-05-07,1.025389,1.027000,1.022390,1.025431,1.025431,0
2020-05-08,1.027908,1.032791,1.027591,1.027802,1.027802,0
2020-05-11,1.029946,1.031140,1.027105,1.029949,1.029949,0
2020-05-12,1.027920,1.034340,1.025715,1.027865,1.027865,0
2020-05-13,1.031353,1.034436,1.029580,1.031119,1.031119,0
2020-05-14,1.028870,1.029654,1.025168,1.029018,1.029018,0
2020-05-15,1.027496,1.030981,1.026315,1.027644,1.027644,0
2020-05-18,1.028870,1.033186,1.027739,1.028902,1.028902,0
2020-05-19,1.029092,1.031247,1.028013,1.029092,1.029092,0
2020-05-20,1.029781,1.037560,1.029771,1.029696,1.029696,0
2020-05-21,1.036345,1.036484,1.029972,1.036592,1.036592,0
2020-05-22,1.030344,1.031034,1.027538,1.030206,1.030206,0
2020-05-25,1.029665,1.030482,1.027243,1.029633,1.029633,0
2020-05-26,1.029484,1.035990,1.029092,1.029379,1.029379,0
2020-05-27,1.035786,1.035947,1.028405,1.035897,1.035897,0
2020-05-28,1.032930,1.037344,1.029283,1.033026,1.033026,0
2020-05-29,1.037129,1.041450,1.036388,1.037344,1.037344,0
2020-06-01,1.040648,1.043820,1.039037,1.040994,1.040994,0
2020-06-02,1.040453,1.044605,1.037947,1.040475,1.040475,0
2020-06-03,1.039879,1.041016,1.036581,1.039923,1.039923,0
2020-06-04,1.040150,1.046145,1.039371,1.040193,1.040193,0
2020-06-05,1.046660,1.048108,1.036345,1.046452,1.046452,0
2020-06-08,1.039944,1.046353,1.037463,1.040583,1.040583,0
2020-06-09,1.044190,1.054630,1.043340,1.044365,1.044365,0
2020-06-10,1.051436,1.059086,1.051061,1.051414,1.051414,0
2020-06-11,1.059659,1.066098,1.057138,1.059625,1.059625,0
2020-06-12,1.059322,1.059883,1.050310,1.059165,1.059165,0
2020-06-15,1.051171,1.054852,1.047603,1.051049,1.051049,0
2020-06-16,1.053663,1.056859,1.050519,1.053852,1.053852,0
2020-06-17,1.051414,1.054763,1.049538,1.051381,1.051381,0
