date,price,sma,trend,risk,balance
2016-04-01 00:00:00 UTC,416.754,416.604,bullish,20,7180.5
2016-04-02 00:00:00 UTC,419.67,415.9868,bullish,20,7198.5
2016-04-03 00:00:00 UTC,418.185,416.5144,bullish,20,7178.5
2016-04-04 00:00:00 UTC,419.437,417.8824,bullish,20,7196.5
2016-04-05 00:00:00 UTC,422.651,419.3394,bullish,20,7214.5
2016-04-06 00:00:00 UTC,421.656,420.3198,bullish,20,7194.5
2016-04-07 00:00:00 UTC,421.076,420.601,bullish,20,7174.5
2016-04-08 00:00:00 UTC,418.474,420.6588,bearish,20,7192.5
2016-04-09 00:00:00 UTC,416.145,420.0004,bearish,20,7210.5
2016-04-10 00:00:00 UTC,421.133,419.6968,bullish,20,7228.5
2016-04-11 00:00:00 UTC,422.584,419.8824,bullish,20,7246.5
2016-04-12 00:00:00 UTC,426.181,420.9034,bullish,20,7264.5
2016-04-13 00:00:00 UTC,424.269,422.0624,bullish,20,7244.5
2016-04-14 00:00:00 UTC,424.932,423.8198,bullish,20,7262.5
2016-04-15 00:00:00 UTC,429.966,425.5864,bullish,20,7280.5
2016-04-16 00:00:00 UTC,430.941,427.2578,bullish,20,7298.5
2016-04-17 00:00:00 UTC,428.027,427.627,bullish,20,7278.5
2016-04-18 00:00:00 UTC,428.506,428.4744,bullish,20,7296.5
2016-04-19 00:00:00 UTC,436.37,430.762,bullish,20,7314.5
2016-04-20 00:00:00 UTC,441.916,433.152,bullish,20,7332.5
2016-04-21 00:00:00 UTC,451.083,437.1804,bullish,20,7350.5
2016-04-22 00:00:00 UTC,447.488,441.0726,bullish,20,7330.5
2016-04-23 00:00:00 UTC,451.818,445.735,bullish,20,7348.5
2016-04-24 00:00:00 UTC,459.923,450.4456,bullish,20,7366.5
2016-04-25 00:00:00 UTC,460.466,454.1556,bullish,20,7384.5
2016-04-26 00:00:00 UTC,467.856,457.5102,bullish,20,7402.5
2016-04-27 00:00:00 UTC,444.789,456.9704,bearish,20,7420.5
2016-04-28 00:00:00 UTC,449.381,456.483,bearish,20,7400.5
2016-04-29 00:00:00 UTC,456.566,455.8116,bullish,20,7418.5
2016-04-30 00:00:00 UTC,447.903,453.299,bearish,20,7436.5
2016-05-01 00:00:00 UTC,452.592,450.2462,bullish,20,7454.5
2016-05-02 00:00:00 UTC,444.488,450.186,bearish,20,7472.5
2016-05-03 00:00:00 UTC,450.3,450.3698,bearish,20,7452.5
2016-05-04 00:00:00 UTC,447.119,448.4804,bearish,20,7470.5
2016-05-05 00:00:00 UTC,448.922,448.6842,bullish,20,7488.5
2016-05-06 00:00:00 UTC,461.62,450.4898,bullish,20,7506.5
2016-05-07 00:00:00 UTC,459.248,453.4418,bullish,20,7486.5
2016-05-08 00:00:00 UTC,459.283,455.2384,bullish,20,7504.5
2016-05-09 00:00:00 UTC,461.747,458.164,bullish,20,7522.5
2016-05-10 00:00:00 UTC,450.326,458.4448,bearish,20,7540.5
2016-05-11 00:00:00 UTC,452.179,456.5566,bearish,20,7520.5
2016-05-12 00:00:00 UTC,454.731,455.6532,bearish,20,7500.5
2016-05-13 00:00:00 UTC,456.007,454.998,bullish,20,7518.5
2016-05-14 00:00:00 UTC,455.503,453.7492,bullish,20,7498.5
2016-05-15 00:00:00 UTC,457.837,455.2514,bullish,20,7516.5
2016-05-16 00:00:00 UTC,454.893,455.7942,bearish,20,7534.5
2016-05-17 00:00:00 UTC,452.422,455.3324,bearish,20,7552.5
2016-05-18 00:00:00 UTC,453.371,454.8052,bearish,20,7532.5
2016-05-19 00:00:00 UTC,440.539,451.8124,bearish,20,7550.5
2016-05-20 00:00:00 UTC,441.888,448.6226,bearish,20,7530.5
2016-05-21 00:00:00 UTC,443.147,446.2734,bearish,20,7510.5
2016-05-22 00:00:00 UTC,438.675,443.524,bearish,20,7528.5
2016-05-23 00:00:00 UTC,443.175,441.4848,bullish,20,7546.5
2016-05-24 00:00:00 UTC,445.769,442.5308,bullish,20,7564.5
2016-05-25 00:00:00 UTC,449.055,443.9642,bullish,20,7582.5
2016-05-26 00:00:00 UTC,453.732,446.0812,bullish,20,7600.5
2016-05-27 00:00:00 UTC,473.864,453.119,bullish,20,7618.5
2016-05-28 00:00:00 UTC,528.545,470.193,bullish,20,7636.5
2016-05-29 00:00:00 UTC,524.624,485.964,bullish,20,7616.5
2016-05-30 00:00:00 UTC,534.224,502.9978,bullish,20,7634.5
2016-05-31 00:00:00 UTC,531.407,518.5328,bullish,20,7614.5
2016-06-01 00:00:00 UTC,539.168,531.5936,bullish,20,7632.5
2016-06-02 00:00:00 UTC,538.832,533.651,bullish,20,7612.5
2016-06-03 00:00:00 UTC,570.445,542.8152,bullish,20,7630.5
2016-06-04 00:00:00 UTC,573.526,550.6756,bullish,20,7648.5
2016-06-05 00:00:00 UTC,574.475674720771,559.289334944154,bullish,20,7666.5
2016-06-06 00:00:00 UTC,585.563,568.568334944154,bullish,20,7684.5
2016-06-07 00:00:00 UTC,577.910694269936,576.384073798141,bullish,20,7664.5
2016-06-08 00:00:00 UTC,583.139,578.922873798141,bullish,20,7682.5
2016-06-09 00:00:00 UTC,577.607,579.739073798141,bearish,20,7700.5
2016-06-10 00:00:00 UTC,579.227647880141,580.689468430015,bearish,20,7680.5
2016-06-11 00:00:00 UTC,597.746561993518,583.126180828719,bullish,20,7698.5
2016-06-12 00:00:00 UTC,671.712278495053,601.886497673742,bullish,20,7716.5
2016-06-13 00:00:00 UTC,704.291852171108,626.117068107964,bullish,20,7734.5
2016-06-14 00:00:00 UTC,685.932131564762,647.782094420916,bullish,20,7714.5
2016-06-15 00:00:00 UTC,693.227,670.581964844888,bullish,20,7732.5
2016-06-16 00:00:00 UTC,765.463,704.125252446185,bullish,20,7750.5
2016-06-17 00:00:00 UTC,749.419,719.666596747174,bullish,20,7730.5
2016-06-18 00:00:00 UTC,756.799601258063,730.168146564565,bullish,20,7748.5
2016-06-19 00:00:00 UTC,764.046,745.790920251612,bullish,20,7766.5
2016-06-20 00:00:00 UTC,734.161735803567,753.977867412326,bearish,20,7784.5
2016-06-21 00:00:00 UTC,664.996529355434,733.884573283413,bearish,20,7802.5
2016-06-22 00:00:00 UTC,591.895,702.379773283413,bearish,20,7820.5
2016-06-23 00:00:00 UTC,623.206256364616,675.661104304724,bearish,20,7800.5
2016-06-24 00:00:00 UTC,661.416605159304,655.135225336584,bullish,20,7818.5
2016-06-25 00:00:00 UTC,666.05669785581,641.514217747033,bullish,20,7836.5
2016-06-26 00:00:00 UTC,629.306,634.376111875946,bearish,20,7854.5
2016-06-27 00:00:00 UTC,648.3,645.657111875946,bullish,20,7872.5
2016-06-28 00:00:00 UTC,646.843,650.384460603023,bearish,20,7890.5
2016-06-29 00:00:00 UTC,637.437,645.588539571162,bearish,20,7908.5
2016-06-30 00:00:00 UTC,671.616,646.7004,bullish,20,7926.5
2016-07-01 00:00:00 UTC,677.71,656.3812,bullish,20,7944.5
2016-07-02 00:00:00 UTC,693.047,665.3306,bullish,20,7962.5
2016-07-03 00:00:00 UTC,664.745100343393,668.911020068679,bearish,20,7980.5
2016-07-04 00:00:00 UTC,678.700571679464,677.163734404571,bullish,20,7998.5
2016-07-05 00:00:00 UTC,667.530518023345,676.346638009241,bearish,20,8016.5
2016-07-06 00:00:00 UTC,675.919,675.988438009241,bearish,20,7996.5
2016-07-07 00:00:00 UTC,638.62,665.103038009241,bearish,20,8014.5
2016-07-08 00:00:00 UTC,665.744506272113,665.302919194985,bullish,20,8032.5
2016-07-09 00:00:00 UTC,653.870512499399,660.336907358971,bearish,20,8050.5
2016-07-10 00:00:00 UTC,650.321,656.895003754303,bearish,20,8068.5
2016-07-11 00:00:00 UTC,649.07,651.525203754302,bearish,20,8086.5
2016-07-12 00:00:00 UTC,670.948,657.990803754302,bullish,20,8104.5
2016-07-13 00:00:00 UTC,658.15,656.47190249988,bullish,20,8084.5
2016-07-14 00:00:00 UTC,659.576,657.613,bullish,20,8102.5
2016-07-15 00:00:00 UTC,665.686991503189,660.686198300638,bullish,20,8120.5
2016-07-16 00:00:00 UTC,663.501,663.572398300638,bearish,20,8138.5
2016-07-17 00:00:00 UTC,678.390558245955,665.060909949829,bullish,20,8156.5
2016-07-18 00:00:00 UTC,674.787437826621,668.388397515153,bullish,20,8136.5
2016-07-19 00:00:00 UTC,674.557388980702,671.384675311293,bullish,20,8116.5
2016-07-20 00:00:00 UTC,670.893474059993,672.425971822654,bearish,20,8134.5
2016-07-21 00:00:00 UTC,665.364384514274,672.798648725509,bearish,20,8152.5
2016-07-22 00:00:00 UTC,651.09,667.338537076318,bearish,20,8170.5
2016-07-23 00:00:00 UTC,655.423,663.465649510994,bearish,20,8150.5
2016-07-24 00:00:00 UTC,660.848923533057,660.723956421465,bullish,20,8168.5
2016-07-25 00:00:00 UTC,654.518638348107,657.448989279088,bearish,20,8186.5
2016-07-26 00:00:00 UTC,651.31,654.638112376233,bearish,20,8204.5
2016-07-27 00:00:00 UTC,655.618263277738,655.543765031781,bullish,20,8222.5
2016-07-28 00:00:00 UTC,655.890430174895,655.63725106676,bullish,20,8240.5
2016-07-29 00:00:00 UTC,657.342379194665,654.935942199081,bullish,20,8258.5
2016-07-30 00:00:00 UTC,654.54898030554,654.942010590568,bearish,20,8276.5
2016-07-31 00:00:00 UTC,623.745771253302,649.429164841228,bearish,20,8294.5
2016-08-01 00:00:00 UTC,605.747,639.45491218568,bearish,20,8312.5
2016-08-02 00:00:00 UTC,517.134929448761,611.703812040454,bearish,20,8330.5
2016-08-03 00:00:00 UTC,567.381061615601,593.711548524641,bearish,20,8310.5
2016-08-04 00:00:00 UTC,576.603706724855,578.122493808504,bearish,20,8290.5
2016-08-05 00:00:00 UTC,576.0338,568.580099557843,bullish,20,8270.5
2016-08-06 00:00:00 UTC,587.635,564.957699557843,bullish,20,8288.5
2016-08-07 00:00:00 UTC,592.6675,580.064213668091,bullish,20,8306.5
2016-08-08 00:00:00 UTC,590.7125,584.730501344971,bullish,20,8286.5
2016-08-09 00:00:00 UTC,585.3025,586.47026,bearish,20,8304.5
2016-08-10 00:00:00 UTC,592.266843297098,589.71686865942,bullish,20,8322.5
2016-08-11 00:00:00 UTC,587.6138,589.71262865942,bearish,20,8340.5
2016-08-12 00:00:00 UTC,586.53,588.48512865942,bearish,20,8358.5
2016-08-13 00:00:00 UTC,584.468868334607,587.236402326341,bearish,20,8376.5
2016-08-14 00:00:00 UTC,570.7367,584.323242326341,bearish,20,8394.5
2016-08-15 00:00:00 UTC,567.734283659435,579.416730398808,bearish,20,8412.5
2016-08-16 00:00:00 UTC,578.223151102356,577.53860061928,bullish,20,8430.5
2016-08-17 00:00:00 UTC,571.461914957742,574.524983610828,bearish,20,8448.5
2016-08-18 00:00:00 UTC,572.268419848719,572.084893913651,bullish,20,8466.5
2016-08-19 00:00:00 UTC,573.491990679435,572.635952049537,bullish,20,8484.5
2016-08-20 00:00:00 UTC,581.946273081214,575.478349933893,bullish,20,8502.5
2016-08-21 00:00:00 UTC,580.587027137173,575.951125140857,bullish,20,8482.5
2016-08-22 00:00:00 UTC,585.2175,578.702242149308,bullish,20,8500.5
2016-08-23 00:00:00 UTC,582.0038,580.649318179564,bullish,20,8480.5
2016-08-24 00:00:00 UTC,577.888053162171,581.528530676112,bearish,20,8498.5
2016-08-25 00:00:00 UTC,576.1163,580.362536059869,bearish,20,8516.5
2016-08-26 00:00:00 UTC,578.1038,579.865890632434,bearish,20,8496.5
2016-08-27 00:00:00 UTC,568.575,576.537390632434,bearish,20,8514.5
2016-08-28 00:00:00 UTC,573.5288,574.842390632434,bearish,20,8494.5
2016-08-29 00:00:00 UTC,572.510228361709,573.766825672342,bearish,20,8512.5
2016-08-30 00:00:00 UTC,576.08,573.759565672342,bullish,20,8530.5
2016-08-31 00:00:00 UTC,571.758282676304,572.490462207603,bearish,20,8548.5
2016-09-01 00:00:00 UTC,571.59,573.093462207602,bearish,20,8566.5
2016-09-02 00:00:00 UTC,573.9625,573.180202207602,bullish,20,8584.5
2016-09-03 00:00:00 UTC,596.195,577.917156535261,bullish,20,8602.5
2016-09-04 00:00:00 UTC,608.6888,584.438916535261,bullish,20,8620.5
2016-09-05 00:00:00 UTC,606.6438,591.41602,bullish,20,8600.5
2016-09-06 00:00:00 UTC,610.6838,599.23478,bullish,20,8618.5
2016-09-07 00:00:00 UTC,614.32648859622,607.307577719244,bullish,20,8636.5
2016-09-08 00:00:00 UTC,625.4675,613.162077719244,bullish,20,8654.5
2016-09-09 00:00:00 UTC,621.9125,615.806817719244,bullish,20,8634.5
2016-09-10 00:00:00 UTC,623.0588,619.089817719244,bullish,20,8652.5
2016-09-11 00:00:00 UTC,605.31541517908,618.01614075506,bearish,20,8670.5
2016-09-12 00:00:00 UTC,605.831205242032,616.317084084222,bearish,20,8650.5
2016-09-13 00:00:00 UTC,606.645,612.552584084223,bearish,20,8630.5
2016-09-14 00:00:00 UTC,608.425,609.855084084223,bearish,20,8610.5
2016-09-15 00:00:00 UTC,605.5838,606.360084084223,bearish,20,8628.5
2016-09-16 00:00:00 UTC,606.553365893692,606.607674227145,bearish,20,8608.5
2016-09-17 00:00:00 UTC,605.3438,606.510193178738,bearish,20,8626.5
2016-09-18 00:00:00 UTC,608.795,606.940193178739,bullish,20,8644.5
2016-09-19 00:00:00 UTC,608.617634297325,606.978720038203,bullish,20,8624.5
2016-09-20 00:00:00 UTC,607.768812563267,607.415722550857,bullish,20,8604.5
2016-09-21 00:00:00 UTC,595.840249226435,605.273099217405,bearish,20,8622.5
2016-09-22 00:00:00 UTC,594.9588,603.196099217405,bearish,20,8640.5
2016-09-23 00:00:00 UTC,601.8925,601.815599217405,bullish,20,8658.5
2016-09-24 00:00:00 UTC,601.2725,600.34657235794,bullish,20,8638.5
2016-09-25 00:00:00 UTC,599.3113,598.655069845287,bullish,20,8618.5
2016-09-26 00:00:00 UTC,606.097064536301,600.70643290726,bullish,20,8636.5
2016-09-27 00:00:00 UTC,604.2075,602.55617290726,bullish,20,8616.5
2016-09-28 00:00:00 UTC,603.555,602.88867290726,bullish,20,8596.5
2016-09-29 00:00:00 UTC,604.6375,603.56167290726,bullish,20,8614.5
2016-09-30 00:00:00 UTC,608.2575,605.35091290726,bullish,20,8632.5
2016-10-01 00:00:00 UTC,614.059884517664,606.943476903533,bullish,20,8650.5
2016-10-02 00:00:00 UTC,610.3588,608.173736903533,bullish,20,8630.5
2016-10-03 00:00:00 UTC,611.96090265618,609.854917434769,bullish,20,8648.5
2016-10-04 00:00:00 UTC,609.2425,610.775917434769,bearish,20,8666.5
2016-10-05 00:00:00 UTC,611.6363,611.451677434769,bullish,20,8684.5
2016-10-06 00:00:00 UTC,610.98,610.835700531236,bullish,20,8664.5
2016-10-07 00:00:00 UTC,616.2188,612.007700531236,bullish,20,8682.5
2016-10-08 00:00:00 UTC,616.5338,612.92228,bullish,20,8700.5
2016-10-09 00:00:00 UTC,614.6238,613.99854,bullish,20,8680.5
2016-10-10 00:00:00 UTC,614.3138,614.53404,bearish,20,8698.5
2016-10-11 00:00:00 UTC,640.7,620.47804,bullish,20,8716.5
2016-10-12 00:00:00 UTC,635.6163,624.35754,bullish,20,8696.5
2016-10-13 00:00:00 UTC,634.622338804123,627.975247760825,bullish,20,8676.5
2016-10-14 00:00:00 UTC,638.18,632.686487760825,bullish,20,8694.5
2016-10-15 00:00:00 UTC,637.2088,637.265487760825,bearish,20,8712.5
2016-10-16 00:00:00 UTC,640.1863,637.162747760825,bullish,20,8730.5
2016-10-17 00:00:00 UTC,637.4825,637.535987760825,bearish,20,8748.5
2016-10-18 00:00:00 UTC,635.465,637.70452,bearish,20,8766.5
2016-10-19 00:00:00 UTC,628.4375,635.75602,bearish,20,8784.5
2016-10-20 00:00:00 UTC,628.5425,634.02276,bearish,20,8764.5
2016-10-21 00:00:00 UTC,629.7188,631.92926,bearish,20,8744.5
2016-10-22 00:00:00 UTC,652.0875,634.85026,bullish,20,8762.5
2016-10-23 00:00:00 UTC,649.6263,637.68252,bullish,20,8742.5
2016-10-24 00:00:00 UTC,648.7663,641.74828,bullish,20,8722.5
2016-10-25 00:00:00 UTC,652.6338,646.56654,bullish,20,8740.5
2016-10-26 00:00:00 UTC,673.4175,655.30628,bullish,20,8758.5
2016-10-27 00:00:00 UTC,683.3725,661.56328,bullish,20,8776.5
2016-10-28 00:00:00 UTC,687.5588,669.14978,bullish,20,8794.5
2016-10-29 00:00:00 UTC,715.410324323216,682.478584864643,bullish,20,8812.5
2016-10-30 00:00:00 UTC,697.277362456058,691.407297355855,bullish,20,8792.5
2016-10-31 00:00:00 UTC,698.5763,696.439057355855,bullish,20,8810.5
2016-11-01 00:00:00 UTC,729.205,705.605557355855,bullish,20,8828.5
2016-11-02 00:00:00 UTC,734.1638,714.926557355855,bullish,20,8846.5
2016-11-03 00:00:00 UTC,686.0613,709.056752491212,bearish,20,8864.5
2016-11-04 00:00:00 UTC,702.11,710.02328,bearish,20,8844.5
2016-11-05 00:00:00 UTC,704.0225,711.11252,bearish,20,8824.5
2016-11-06 00:00:00 UTC,712.1263,707.69678,bullish,20,8842.5
2016-11-07 00:00:00 UTC,706.0925,702.08252,bullish,20,8822.5
2016-11-08 00:00:00 UTC,708.94,706.65826,bullish,20,8840.5
2016-11-09 00:00:00 UTC,721.1775,710.47176,bullish,20,8858.5
2016-11-10 00:00:00 UTC,713.214143335344,712.310088667069,bullish,20,8838.5
2016-11-11 00:00:00 UTC,715.6425,713.013328667069,bullish,20,8856.5
2016-11-12 00:00:00 UTC,703.76,712.546828667069,bearish,20,8874.5
2016-11-13 00:00:00 UTC,702.346316980862,711.228092063241,bearish,20,8892.5
2016-11-14 00:00:00 UTC,705.55,708.102592063241,bearish,20,8872.5
2016-11-15 00:00:00 UTC,712.158899800779,707.891543356328,bullish,20,8890.5
2016-11-16 00:00:00 UTC,740.899354867917,712.942914329912,bullish,20,8908.5
2016-11-17 00:00:00 UTC,738.48,719.886914329912,bullish,20,8888.5
2016-11-18 00:00:00 UTC,748.4263,729.102910933739,bullish,20,8906.5
2016-11-19 00:00:00 UTC,750.410048074912,738.074920548722,bullish,20,8924.5
2016-11-20 00:00:00 UTC,728.3713,741.317400588566,bearish,20,8942.5
2016-11-21 00:00:00 UTC,736.505,740.438529614982,bearish,20,8922.5
2016-11-22 00:00:00 UTC,748.1225,742.367029614982,bullish,20,8940.5
2016-11-23 00:00:00 UTC,741.166246517874,740.915018918557,bullish,20,8920.5
2016-11-24 00:00:00 UTC,736.748693723068,738.182748048188,bearish,20,8938.5
2016-11-25 00:00:00 UTC,738.203943207301,740.149276689648,bearish,20,8918.5
2016-11-26 00:00:00 UTC,732.7338,739.395036689649,bearish,20,8936.5
2016-11-27 00:00:00 UTC,727.7575,735.322036689648,bearish,20,8954.5
2016-11-28 00:00:00 UTC,731.842461358349,733.457279657743,bearish,20,8934.5
2016-11-29 00:00:00 UTC,731.81,732.46954091313,bearish,20,8952.5
2016-11-30 00:00:00 UTC,742.3588,733.30051227167,bullish,20,8970.5
2016-12-01 00:00:00 UTC,753.055,737.36475227167,bullish,20,8988.5
2016-12-02 00:00:00 UTC,771.1713,746.04751227167,bullish,20,9006.5
2016-12-03 00:00:00 UTC,764.833823323915,752.645784664783,bullish,20,8986.5
2016-12-04 00:00:00 UTC,766.3688,759.557544664783,bullish,20,9004.5
2016-12-05 00:00:00 UTC,752.24,761.533784664783,bearish,20,9022.5
2016-12-06 00:00:00 UTC,758.6925,762.661284664783,bearish,20,9002.5
2016-12-07 00:00:00 UTC,763.915,761.210024664783,bullish,20,9020.5
2016-12-08 00:00:00 UTC,768.675,761.97826,bullish,20,9038.5
2016-12-09 00:00:00 UTC,769.8413,762.67276,bullish,20,9056.5
2016-12-10 00:00:00 UTC,773.126293384524,766.850018676905,bullish,20,9074.5
2016-12-11 00:00:00 UTC,768.2325,768.758018676905,bearish,20,9092.5
2016-12-12 00:00:00 UTC,778.432301222575,771.66147892142,bullish,20,9110.5
2016-12-13 00:00:00 UTC,778.215,773.56947892142,bullish,20,9090.5
2016-12-14 00:00:00 UTC,775.8913,774.77947892142,bullish,20,9070.5
2016-12-15 00:00:00 UTC,775.5725,775.268720244515,bullish,20,9050.5
2016-12-16 00:00:00 UTC,781.3375,777.889720244515,bullish,20,9068.5
2016-12-17 00:00:00 UTC,788.8775,779.97876,bullish,20,9086.5
2016-12-18 00:00:00 UTC,788.4413,782.02402,bullish,20,9066.5
2016-12-19 00:00:00 UTC,790.1163,784.86902,bullish,20,9084.5
2016-12-20 00:00:00 UTC,799.7213,789.69878,bullish,20,9102.5
2016-12-21 00:00:00 UTC,826.620767903186,798.755433580637,bullish,20,9120.5
2016-12-22 00:00:00 UTC,859.3663,812.853193580637,bullish,20,9138.5
2016-12-23 00:00:00 UTC,917.0988,838.584693580637,bullish,20,9156.5
2016-12-24 00:00:00 UTC,891.6813,858.897693580637,bullish,20,9136.5
2016-12-25 00:00:00 UTC,894.337133168862,877.82086021441,bullish,20,9154.5
2016-12-26 00:00:00 UTC,902.6063,893.017966633772,bullish,20,9172.5
2016-12-27 00:00:00 UTC,929.115,906.967706633772,bullish,20,9190.5
2016-12-28 00:00:00 UTC,977.14,918.975946633772,bullish,20,9208.5
2016-12-29 00:00:00 UTC,971.7213,934.983946633772,bullish,20,9188.5
2016-12-30 00:00:00 UTC,960.925,948.30152,bullish,20,9168.5
2016-12-31 00:00:00 UTC,966.568970873256,961.094054174651,bullish,20,9186.5
2017-01-01 00:00:00 UTC,998.05,974.881054174651,bullish,20,9204.5
2017-01-02 00:00:00 UTC,1019.1988,983.292814174651,bullish,20,9222.5
2017-01-03 00:00:00 UTC,1035.5313,996.054814174651,bullish,20,9240.5
2017-01-04 00:00:00 UTC,1130.84951632073,1030.0397174388,bullish,20,9258.5
2017-01-05 00:00:00 UTC,990.6675,1034.85942326415,bearish,20,9276.5
2017-01-06 00:00:00 UTC,894.0325,1014.05592326415,bearish,20,9294.5
2017-01-07 00:00:00 UTC,900.0788,990.231923264145,bearish,20,9274.5
2017-01-08 00:00:00 UTC,908.085,964.742663264145,bearish,20,9254.5
2017-01-09 00:00:00 UTC,901.878888039064,918.948537607813,bearish,20,9272.5
2017-01-10 00:00:00 UTC,905.759462698434,901.9669301475,bullish,20,9290.5
2017-01-11 00:00:00 UTC,784.2775,880.0159301475,bearish,20,9308.5
2017-01-12 00:00:00 UTC,799.4275,859.8856701475,bearish,20,9288.5
2017-01-13 00:00:00 UTC,824.4988,843.1684301475,bearish,20,9268.5
2017-01-14 00:00:00 UTC,817.825,826.357652539687,bearish,20,9286.5
2017-01-15 00:00:00 UTC,821.9125,809.58826,bullish,20,9304.5
2017-01-16 00:00:00 UTC,828.31,818.39476,bullish,20,9322.5
2017-01-17 00:00:00 UTC,904.1525,839.33976,bullish,20,9340.5
2017-01-18 00:00:00 UTC,873.935,849.227,bullish,20,9320.5
2017-01-19 00:00:00 UTC,896.89,865.04,bullish,20,9338.5
2017-01-20 00:00:00 UTC,891.4588,878.94926,bullish,20,9318.5
2017-01-21 00:00:00 UTC,919.6775,897.22276,bullish,20,9336.5
2017-01-22 00:00:00 UTC,918.778812014655,900.148022402931,bullish,20,9316.5
2017-01-23 00:00:00 UTC,918.9075,909.142522402931,bullish,20,9334.5
2017-01-24 00:00:00 UTC,885.7888,906.922282402931,bearish,20,9352.5
2017-01-25 00:00:00 UTC,893.4738,907.325282402931,bearish,20,9332.5
2017-01-26 00:00:00 UTC,915.36,906.461782402931,bullish,20,9350.5
2017-01-27 00:00:00 UTC,918.2875,906.36352,bullish,20,9368.5
2017-01-28 00:00:00 UTC,920.245,906.63102,bullish,20,9386.5
2017-01-29 00:00:00 UTC,914.1425,912.30176,bullish,20,9366.5
2017-01-30 00:00:00 UTC,920.991145882262,917.805229176452,bullish,20,9384.5
2017-01-31 00:00:00 UTC,968.2663,928.386489176452,bullish,20,9402.5
2017-02-01 00:00:00 UTC,986.572890345435,942.043567245539,bullish,20,9420.5
2017-02-02 00:00:00 UTC,1008.40331822314,959.675230890168,bullish,20,9438.5
2017-02-03 00:00:00 UTC,1015.4425,979.935230890168,bullish,20,9456.5
2017-02-04 00:00:00 UTC,1033.63,1002.46300171372,bullish,20,9474.5
2017-02-05 00:00:00 UTC,1016.92615859543,1012.1949734328,bullish,20,9454.5
2017-02-06 00:00:00 UTC,1024.51108860633,1019.78261308498,bullish,20,9472.5
2017-02-07 00:00:00 UTC,1051.5,1028.40194944035,bullish,20,9490.5
2017-02-08 00:00:00 UTC,1055.3013,1036.37370944035,bullish,20,9508.5
2017-02-09 00:00:00 UTC,981.705,1025.98870944035,bearish,20,9526.5
2017-02-10 00:00:00 UTC,992.1113,1021.02573772127,bearish,20,9506.5
2017-02-11 00:00:00 UTC,1010.9463,1018.31278,bearish,20,9486.5
2017-02-12 00:00:00 UTC,1000.52376910311,1008.11753382062,bearish,20,9504.5
2017-02-13 00:00:00 UTC,996.103935869811,996.278060994585,bearish,20,9522.5
2017-02-14 00:00:00 UTC,1010.10216185944,1001.95749336647,bullish,20,9540.5
2017-02-15 00:00:00 UTC,1008.8813,1005.31149336647,bullish,20,9520.5
2017-02-16 00:00:00 UTC,1034.9038,1010.10299336647,bullish,20,9538.5
2017-02-17 00:00:00 UTC,1056.55809105298,1021.30985775645,bullish,20,9556.5
2017-02-18 00:00:00 UTC,1058.58093064866,1033.80525671222,bullish,20,9574.5
2017-02-19 00:00:00 UTC,1053.5025,1042.48532434033,bullish,20,9554.5
2017-02-20 00:00:00 UTC,1082.01682349584,1057.1124290395,bullish,20,9572.5
2017-02-21 00:00:00 UTC,1125.40881483565,1075.21343200663,bullish,20,9590.5
2017-02-22 00:00:00 UTC,1123.305,1088.56281379603,bullish,20,9570.5
2017-02-23 00:00:00 UTC,1185.65478468877,1113.97758460405,bullish,20,9588.5
2017-02-24 00:00:00 UTC,1180.871,1139.45128460405,bullish,20,9568.5
2017-02-25 00:00:00 UTC,1149.40367816984,1152.92865553885,bearish,20,9586.5
2017-02-26 00:00:00 UTC,1180.673,1163.98149257172,bullish,20,9604.5
2017-02-27 00:00:00 UTC,1193.12951503696,1177.94639557911,bullish,20,9622.5
2017-02-28 00:00:00 UTC,1190.331,1178.88163864136,bullish,20,9602.5
2017-03-01 00:00:00 UTC,1227.47714896609,1188.20286843458,bullish,20,9620.5
2017-03-02 00:00:00 UTC,1262.081,1210.73833280061,bullish,20,9638.5
2017-03-03 00:00:00 UTC,1289.54061161915,1232.51185512444,bullish,20,9656.5
2017-03-04 00:00:00 UTC,1268.81453201514,1247.64885852008,bullish,20,9636.5
2017-03-05 00:00:00 UTC,1276.233,1264.82925852008,bullish,20,9654.5
2017-03-06 00:00:00 UTC,1280.986,1275.53102872686,bullish,20,9672.5
2017-03-07 00:00:00 UTC,1233.056508408,1269.72613040846,bearish,20,9690.5
2017-03-08 00:00:00 UTC,1149.631,1241.74420808463,bearish,20,9708.5
2017-03-09 00:00:00 UTC,1191.2367224851,1226.22864617862,bearish,20,9688.5
2017-03-10 00:00:00 UTC,1100.01058997121,1190.98416417286,bearish,20,9706.5
2017-03-11 00:00:00 UTC,1181.20412275202,1171.02778872327,bullish,20,9724.5
2017-03-12 00:00:00 UTC,1230.56,1170.52848704167,bullish,20,9742.5
2017-03-13 00:00:00 UTC,1243.26492239019,1189.25527151971,bullish,20,9760.5
2017-03-14 00:00:00 UTC,1246.55673948076,1200.31927491884,bullish,20,9778.5
2017-03-15 00:00:00 UTC,1258.457,1232.0085569246,bullish,20,9796.5
2017-03-16 00:00:00 UTC,1217.31454100788,1239.23064057577,bearish,20,9814.5
2017-03-17 00:00:00 UTC,1074.09386950625,1207.93741447702,bearish,20,9832.5
